"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
"ASV2043"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"
"ASV2044"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV2045"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV2046"	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"
"ASV2047"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"
"ASV2048"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"
"ASV2049"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2050"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
"ASV2051"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Microvirga"
"ASV2052"	"Bacteria"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Pyrinomonadales"	"Pyrinomonadaceae"	"RB41"
"ASV2053"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Caldilineales"	"Caldilineaceae"	NA
"ASV2054"	"Bacteria"	NA	NA	NA	NA	NA
"ASV2055"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"
"ASV2056"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"IMCC26256"	NA	NA
"ASV2057"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Pseudohongiellaceae"	"BIyi10"
"ASV2058"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"
"ASV2059"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"KD3-10"	NA
"ASV2060"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Salinispira"
"ASV2061"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"
"ASV2062"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	"Ellin6067"
"ASV2063"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2064"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	NA	NA	NA
"ASV2065"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV2066"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2067"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"
"ASV2068"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	"Ellin6067"
"ASV2069"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"mle1-27"	NA
"ASV2070"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"ASV2071"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfarculales"	"Desulfarculaceae"	NA
"ASV2072"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfarculales"	"Desulfarculaceae"	NA
"ASV2073"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2074"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"ASV2075"	"Bacteria"	"Armatimonadetes"	"Armatimonadia"	"Armatimonadales"	NA	NA
"ASV2076"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA
"ASV2077"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2078"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	NA
"ASV2079"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Solibacillus"
"ASV2080"	"Bacteria"	"Acidobacteria"	"Subgroup_5"	NA	NA	NA
"ASV2081"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"
"ASV2082"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sneathiellales"	"Sneathiellaceae"	"Ferrovibrio"
"ASV2083"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Pseudaminobacter"
"ASV2084"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"ASV2085"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"ASV2086"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Duganella"
"ASV2087"	"Bacteria"	NA	NA	NA	NA	NA
"ASV2088"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA
"ASV2089"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Cupriavidus"
"ASV2090"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
"ASV2091"	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"
"ASV2092"	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	NA	NA	NA
"ASV2093"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2094"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Pleomorphomonadaceae"	"Chthonobacter"
"ASV2095"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Thermomicrobiales"	"JG30-KF-CM45"	NA
"ASV2096"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2097"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"SC-I-84"	NA
"ASV2098"	"Bacteria"	"Planctomycetes"	"Pla4_lineage"	NA	NA	NA
"ASV2099"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2100"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Rhodocyclaceae"	"Dechloromonas"
"ASV2101"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
"ASV2102"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"ASV2103"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Pajaroellobacter"
"ASV2104"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"ASV2105"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae_(Subgroup_1)"	"Edaphobacter"
"ASV2106"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Pirellula"
"ASV2107"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2108"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2109"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Ideonella"
"ASV2110"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2111"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"
"ASV2112"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"NB1-j"	NA	NA
"ASV2113"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Massilia"
"ASV2114"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"
"ASV2115"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	NA
"ASV2116"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV2117"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2118"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Adhaeribacter"
"ASV2119"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Chitinophaga"
"ASV2120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Caenimonas"
"ASV2121"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Psychroglaciecola"
"ASV2122"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"ASV2123"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"
"ASV2124"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Pajaroellobacter"
"ASV2125"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV2126"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"ASV2127"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"
"ASV2128"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales_Incertae_Sedis"	NA
"ASV2129"	"Bacteria"	"Armatimonadetes"	"Fimbriimonadia"	"Fimbriimonadales"	"Fimbriimonadaceae"	NA
"ASV2130"	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	NA	NA	NA
"ASV2131"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus_Kaiserbacteria"	NA	NA
"ASV2132"	"Bacteria"	"Elusimicrobia"	"Lineage_IIb"	NA	NA	NA
"ASV2133"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2134"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales_Incertae_Sedis"	NA
"ASV2135"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Chloroflexaceae"	"Chloronema"
"ASV2136"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Reyranellales"	"Reyranellaceae"	"Reyranella"
"ASV2137"	"Bacteria"	"Elusimicrobia"	"Elusimicrobia"	"Lineage_IV"	NA	NA
"ASV2138"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2139"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
"ASV2140"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA
"ASV2141"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Rhodocyclaceae"	"Ferribacterium"
"ASV2142"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA
"ASV2143"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	NA	NA	NA
"ASV2144"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"ASV2145"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Thermomicrobiales"	"AKYG1722"	NA
"ASV2146"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus_Kaiserbacteria"	NA	NA
"ASV2147"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Cryptosporangiaceae"	"Cryptosporangium"
"ASV2148"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Caenimonas"
"ASV2149"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2150"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	NA	NA	NA
"ASV2151"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Ramlibacter"
"ASV2152"	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Deinococcales"	"Deinococcaceae"	"Deinococcus"
"ASV2153"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV2154"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"mle1-27"	NA
"ASV2155"	"Bacteria"	"FCPU426"	NA	NA	NA	NA
"ASV2156"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV2157"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
"ASV2158"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"
"ASV2159"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Caldilineales"	"Caldilineaceae"	"Litorilinea"
"ASV2160"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"
"ASV2161"	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"C0119"	NA	NA
"ASV2162"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2163"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Thermomicrobiales"	"JG30-KF-CM45"	NA
"ASV2164"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV2165"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Mesorhizobium"
"ASV2166"	"Archaea"	"Thaumarchaeota"	"Nitrososphaeria"	"Nitrososphaerales"	"Nitrososphaeraceae"	"Candidatus_Nitrocosmicus"
"ASV2167"	"Bacteria"	"Fibrobacteres"	"Fibrobacteria"	"Fibrobacterales"	"Fibrobacteraceae"	NA
"ASV2168"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Marmoricola"
"ASV2169"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2170"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Paraclostridium"
"ASV2171"	"Bacteria"	"Latescibacteria"	NA	NA	NA	NA
"ASV2172"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Pseudonocardia"
"ASV2173"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Herpetosiphonaceae"	"Herpetosiphon"
"ASV2174"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Subgroup_7"	NA	NA
"ASV2175"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV2176"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"bacteriap25"	NA
"ASV2177"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
"ASV2178"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	NA
"ASV2179"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Pseudoduganella"
"ASV2180"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	NA
"ASV2181"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Marmoricola"
"ASV2182"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Thermomicrobiales"	"JG30-KF-CM45"	NA
"ASV2183"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Cellulomonas"
"ASV2184"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2185"	"Bacteria"	"Fibrobacteres"	"Fibrobacteria"	"Fibrobacterales"	"Fibrobacteraceae"	"possible_genus_04"
"ASV2186"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"ASV2187"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Pajaroellobacter"
"ASV2188"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Salinisphaerales"	"Solimonadaceae"	NA
"ASV2189"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	NA
"ASV2190"	"Bacteria"	"Armatimonadetes"	"Armatimonadia"	"Armatimonadales"	"Armatimonadaceae"	"Armatimonas"
"ASV2191"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	NA	NA	NA
"ASV2192"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2193"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"ASV2194"	"Bacteria"	"Chloroflexi"	"Gitt-GS-136"	NA	NA	NA
"ASV2195"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Ampullimonas"
"ASV2196"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
"ASV2197"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Family_XII"	"Exiguobacterium"
"ASV2198"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Phycicoccus"
"ASV2199"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"
"ASV2200"	"Bacteria"	"Gemmatimonadetes"	"S0134_terrestrial_group"	NA	NA	NA
"ASV2201"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA
"ASV2202"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV2203"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidetes_VC2.1_Bac22"	NA	NA
"ASV2204"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA
"ASV2205"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Thermomonosporaceae"	"Actinocorallia"
"ASV2206"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Chloroflexaceae"	"Chloronema"
"ASV2207"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
"ASV2208"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	NA	NA	NA
"ASV2209"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	NA	NA	NA
"ASV2210"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Spirochaeta_2"
"ASV2211"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	NA	NA
"ASV2212"	"Bacteria"	"Bacteroidetes"	"Rhodothermia"	"Rhodothermales"	"Rhodothermaceae"	NA
"ASV2213"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfarculales"	"Desulfarculaceae"	NA
"ASV2214"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"
"ASV2215"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Sporichthyaceae"	NA
"ASV2216"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
"ASV2217"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidetes_VC2.1_Bac22"	NA	NA
"ASV2218"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodopirillaceae"	"Defluviicoccus"
"ASV2219"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV2220"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Mesorhizobium"
"ASV2221"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV2222"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	NA	NA
"ASV2223"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"IMCC26256"	NA	NA
"ASV2224"	"Bacteria"	"Gemmatimonadetes"	"BD2-11_terrestrial_group"	NA	NA	NA
"ASV2225"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Nakamurellaceae"	"Nakamurella"
"ASV2226"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"NB1-j"	NA	NA
"ASV2227"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA
"ASV2228"	"Bacteria"	"Fibrobacteres"	"Fibrobacteria"	"Fibrobacterales"	"Fibrobacteraceae"	"possible_genus_04"
"ASV2229"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Herpetosiphonaceae"	"Herpetosiphon"
"ASV2230"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV2231"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
"ASV2232"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"
"ASV2233"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA
"ASV2234"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	NA	NA
"ASV2235"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
"ASV2236"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Kineosporiales"	"Kineosporiaceae"	"Kineosporia"
"ASV2237"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA
"ASV2238"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Thermomicrobiales"	"JG30-KF-CM45"	NA
"ASV2239"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus_Kaiserbacteria"	NA	NA
"ASV2240"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV2241"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Herbaspirillum"
"ASV2242"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV2243"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Herbinix"
"ASV2244"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"ASV2245"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Dongiales"	"Dongiaceae"	"Dongia"
"ASV2246"	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"C0119"	NA	NA
"ASV2247"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2248"	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"
"ASV2249"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	"MND1"
"ASV2250"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"mle1-27"	NA
"ASV2251"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Sporichthyaceae"	NA
"ASV2252"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"
"ASV2253"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"TRA3-20"	NA
"ASV2254"	"Bacteria"	"Actinobacteria"	"MB-A2-108"	NA	NA	NA
"ASV2255"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
"ASV2256"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micropepsales"	"Micropepsaceae"	NA
"ASV2257"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2258"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2259"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Pelomonas"
"ASV2260"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2261"	"Bacteria"	"Elusimicrobia"	"Lineage_IIb"	NA	NA	NA
"ASV2262"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"ASV2263"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV2264"	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"
